CLIENT_IP;CLIENT_PORT;CLIENT_SENT_AT_NS;SERVER_RECEIVED_AT_NS;SEQUENCE_NUMBER;HOPS;MID_RANGE;MEAN_DEVIATION;PHI;TIMEOUT
200.17.202.35;54113;1745543986435658782;1745543986443811072;862172;11;100006190.98660414;390937.8828535065;220465174;1.745543986545381e+18
200.17.202.35;54113;1745543986535592095;1745543986543595520;862173;11;99984016.68794373;374018.39322856977;230438639;1.7455439866450757e+18
200.17.202.35;54113;1745543986635605905;1745543986643416576;862174;11;99967720.61914936;352912.62270008546;244220197;1.745543986744796e+18
200.17.202.35;54113;1745543986735613159;1745543986743503360;862175;11;99979626.95723441;329527.6985151412;261551582;1.745543986844801e+18
200.17.202.35;54113;1745543986835606472;1745543986843546624;862176;11;99985990.66151097;302938.63294018584;284508418;1.7455439869447444e+18
200.17.202.35;54113;1745543986935645008;1745543986943740160;862177;11;100006745.19535987;293399.30349506985;293759018;1.7455439870449206e+18
200.17.202.35;54113;1745543987035639915;1745543987043686144;862178;11;100000669.07582387;270135.49268155;319057637;1.7455439871447672e+18
200.17.202.35;54113;1745543987135585192;1745543987143548160;862179;11;99986803.76824148;256987.25099578232;335381979;1.745543987244563e+18
200.17.202.35;54113;1745543987235659496;1745543987243707904;862180;11;100004097.79141733;248582.54907205608;346721816;1.7455439873447063e+18
200.17.202.35;54113;1745543987335639631;1745543987343543808;862181;11;99987278.41227561;240543.6733065835;358309544;1.7455439874444933e+18
200.17.202.35;54113;1745543987435640636;1745543987443702016;862182;11;100004371.37104805;233582.26474836393;368988605;1.7455439875446408e+18
200.17.202.35;54113;1745543987535659370;1745543987543539968;862183;11;99987729.43394324;226865.97537833237;379912831;1.7455439876444352e+18
200.17.202.35;54113;1745543987635634614;1745543987643467008;862184;11;99981660.49054892;210248.32123482332;409940945;1.7455439877442895e+18
200.17.202.35;54113;1745543987735608247;1745543987743568384;862185;11;99993632.04149403;201195.0400564486;428387777;1.7455439878443668e+18
200.17.202.35;54113;1745543987835608711;1745543987843625984;862186;11;100000028.83734463;187472.33190140108;459745689;1.7455439879443758e+18
200.17.202.35;54113;1745543987935589876;1745543987943434752;862187;11;99980902.75361016;187851.18244572412;458819030;1.7455439880441672e+18
200.17.202.35;54113;1745543988035641821;1745543988043596544;862188;11;99998991.67824915;187154.98884013534;460526316;1.745543988144344e+18
200.17.202.35;54113;1745543988135597175;1745543988143455488;862189;11;99984986.91042423;182444.25778103684;472417709;1.7455439882441702e+18
200.17.202.35;54113;1745543988235626919;1745543988243617280;862190;11;100002667.41938181;181880.3409605099;473882983;1.7455439883443474e+18
200.17.202.35;54113;1745543988335596891;1745543988343512064;862191;11;99991879.07744363;174480.64880264015;493980851;1.745543988444202e+18
200.17.202.35;54113;1745543988435611895;1745543988443569408;862192;11;99998425.56969926;163579.07617801317;526902350;1.7455439885442222e+18
200.17.202.35;54113;1745543988535582099;1745543988543468544;862193;11;99988496.61272933;157150.12553013762;548458362;1.7455439886440858e+18
200.17.202.35;54113;1745543988635619127;1745543988643620096;862194;11;100004802.1514564;157740.6517041913;546405760;1.7455439887442557e+18
200.17.202.35;54113;1745543988735624511;1745543988743533312;862195;11;99995643.53631076;151125.20167941225;570325138;1.7455439888441334e+18
200.17.202.35;54113;1745543988835640596;1745543988843555072;862196;11;99998255.18267968;138624.3278803948;621756680;1.7455439889441078e+18
200.17.202.35;54113;1745543988935638320;1745543988943706112;862197;11;100013533.66441172;140040.37682438703;615470367;1.7455439890442798e+18
200.17.202.35;54113;1745543989035632634;1745543989043592960;862198;11;100000865.09797055;138704.90558312068;621396933;1.7455439891441487e+18
200.17.202.35;54113;1745543989135615867;1745543989143559680;862199;11;99997450.5881735;128248.92482186314;672059463;1.7455439892440701e+18
200.17.202.35;54113;1745543989235640031;1745543989243531776;862200;11;99994915.12935615;117959.49115702619;730683079;1.7455439893439985e+18
200.17.202.35;54113;1745543989335634055;1745543989343618560;862201;11;100004102.01642054;115350.42910570899;747210957;1.745543989444084e+18
200.17.202.35;54113;1745543989435631287;1745543989443599616;862202;11;100001797.41477849;106119.98783719241;812205192;1.7455439895440259e+18
200.17.202.35;54113;1745543989535620271;1745543989543613696;862203;11;100003025.67330064;96736.24757562458;890992857;1.7455439896440036e+18
200.17.202.35;54113;1745543989635597175;1745543989643531264;862204;11;99994479.90597057;95608.390148126;901504629;1.745543989743908e+18
200.17.202.35;54113;1745543989735642951;1745543989743793408;862205;11;100021246.31537351;112813.96053625605;764014542;1.745543989844266e+18
200.17.202.35;54113;1745543989835632594;1745543989843516160;862206;11;99991396.88383617;131381.99601998145;656038195;1.745543989944033e+18
200.17.202.35;54113;1745543989935657850;1745543989943753984;862207;11;100016039.59545255;142886.5080343668;603217958;1.7455439900443415e+18
200.17.202.35;54113;1745543990035641608;1745543990043769856;862208;11;100016022.8359073;128614.61677618483;670155619;1.7455439901443003e+18
200.17.202.35;54113;1745543990135627732;1745543990143784960;862209;11;100015930.95231655;115845.03868929588;744027621;1.7455439902442642e+18
200.17.202.35;54113;1745543990235655910;1745543990243803904;862210;11;100016232.2570849;104561.83958871105;824316112;1.7455439903442383e+18
200.17.202.35;54113;1745543990335637994;1745543990343692800;862211;11;100003498.63137642;106839.28133833056;806745504;1.7455439904441236e+18
200.17.202.35;54113;1745543990435639221;1745543990443725312;862212;11;100006399.96823879;99056.69006685597;870130127;1.745543990544128e+18
200.17.202.35;54113;1745543990535639275;1745543990543614464;862213;11;99994675.17141491;100875.81788404896;854439775;1.7455439906440125e+18
200.17.202.35;54113;1745543990635665373;1745543990643603968;862214;11;99994158.05427343;91305.35323713525;944001733;1.7455439907439634e+18
200.17.202.35;54113;1745543990735642057;1745543990743558400;862215;11;99990185.44884609;86147.42334076438;1000523393;1.7455439908438932e+18
200.17.202.35;54113;1745543990835630545;1745543990843654400;862216;11;100000766.90396148;88114.13612207925;978192790;1.7455439909440077e+18
200.17.202.35;54113;1745543990935644609;1745543990943645952;862217;11;99999845.41356534;80224.2129060193;1074397743;1.7455439910439667e+18
200.17.202.35;54113;1745543991035642455;1745543991043606016;862218;11;99995867.27220881;76179.93297195114;1131437250;1.7455439911439066e+18
200.17.202.35;54113;1745543991135638837;1745543991143708416;862219;11;100006520.54498793;79215.21245387505;1088085376;1.7455439912440317e+18
200.17.202.35;54113;1745543991235659630;1745543991243922688;862220;11;100027295.69048914;92068.83670969435;936180117;1.7455439913443182e+18
200.17.202.35;54113;1745543991335642533;1745543991343477248;862221;11;99980022.12144023;130135.52208763923;662333501;1.7455439914439777e+18
200.17.202.35;54113;1745543991435637807;1745543991443661056;862222;11;100000400.70929621;137500.55773485213;626857211;1.7455439915442115e+18
200.17.202.35;54113;1745543991535638221;1745543991543514624;862223;11;99985717.43836659;138433.7728909881;622632145;1.745543991644054e+18
200.17.202.35;54113;1745543991635637749;1745543991643543296;862224;11;99990012.89452994;128885.8517652301;668757790;1.745543991744049e+18
200.17.202.35;54113;1745543991735650877;1745543991743908608;862225;11;100027542.80507696;153527.17713571322;561421885;1.7455439918445501e+18
200.17.202.35;54113;1745543991835653901;1745543991843617024;862226;11;99995630.12456925;170087.13992983755;506761525;1.745543991944293e+18
200.17.202.35;54113;1745543991935643035;1745543991943735040;862227;11;100007868.71211232;165317.0134799286;521384441;1.7455439920444042e+18
200.17.202.35;54113;1745543992035620012;1745543992043635712;862228;11;99997149.0409011;159504.983343168;540383239;1.7455439921442708e+18
200.17.202.35;54113;1745543992135637362;1745543992143523584;862229;11;99986221.33681099;154482.18909896066;557953773;1.7455439922441277e+18
200.17.202.35;54113;1745543992235601875;1745543992243478272;862230;11;99983068.00312988;142187.3038701637;606200543;1.7455439923440302e+18
200.17.202.35;54113;1745543992335643559;1745543992343537152;862231;11;99990649.2028169;135549.77317015888;635885397;1.74554399244407e+18
200.17.202.35;54113;1745543992435616476;1745543992443606272;862232;11;99998496.28253521;129841.87557145263;663839931;1.7455439925441242e+18
200.17.202.35;54113;1745543992535635480;1745543992543468544;862233;11;99984873.8542817;130480.1162678284;660593545;1.7455439926439754e+18
200.17.202.35;54113;1745543992635621877;1745543992643520256;862234;11;99991557.66885354;124115.9192128762;694467104;1.7455439927440082e+18
200.17.202.35;54113;1745543992735653821;1745543992743540224;862235;11;99994398.70196818;114545.36040623495;752492490;1.7455439928439928e+18
200.17.202.35;54113;1745543992835604274;1745543992843400448;862236;11;99980981.23177135;116508.29456242926;739815347;1.7455439929438474e+18
200.17.202.35;54113;1745543992935655418;1745543992943569920;862237;11;99999830.30859423;123706.54192905134;696767715;1.7455439930440645e+18
200.17.202.35;54113;1745543993035600262;1745543993043495424;862238;11;99992397.67773479;118768.5185955689;725737984;1.745543993143963e+18
200.17.202.35;54113;1745543993135636176;1745543993143537664;862239;11;99997381.90996131;111875.89896253278;770451245;1.7455439932439826e+18
200.17.202.35;54113;1745543993235605660;1745543993243598080;862240;11;100003685.31896518;106991.7180701482;805623348;1.7455439933440297e+18
200.17.202.35;54113;1745543993335635410;1745543993343613696;862241;11;100004878.38706866;97485.6143666152;884183037;1.7455439934440084e+18
200.17.202.35;54113;1745543993435603764;1745543993443449088;862242;11;99987929.7483618;104685.6916368196;823371620;1.7455439935438559e+18
200.17.202.35;54113;1745543993535640637;1745543993543512576;862243;11;99995485.57352562;101772.94763695802;846937520;1.7455439936439153e+18
200.17.202.35;54113;1745543993635610361;1745543993643413760;862244;11;99986055.41617307;101025.81022582448;853202053;1.745543993743804e+18
200.17.202.35;54113;1745543993735637775;1745543993743518208;862245;11;99997894.67455576;102762.48758593497;838783987;1.745543993843927e+18
200.17.202.35;54113;1745543993835760660;1745543993843696384;862246;11;100015922.80710018;110514.3713717651;779949505;1.7455439939441544e+18
200.17.202.35;54113;1745543993935657513;1745543993943526912;862247;11;99997383.32639016;118002.41494460628;730457340;1.7455439940439964e+18
200.17.202.35;54113;1745543994035658267;1745543994043769856;862248;11;100021939.39375114;130758.24081112944;659199984;1.745543994144315e+18
200.17.202.35;54113;1745543994135634601;1745543994143667456;862249;11;100009505.45437603;130116.35610513094;662452696;1.7455439942441974e+18
200.17.202.35;54113;1745543994235627536;1745543994243713024;862250;11;100013111.70893842;120710.97505701514;714069548;1.745543994344209e+18
200.17.202.35;54113;1745543994335632860;1745543994343773440;862251;11;100017842.13804458;113370.30665747164;760306066;1.7455439944442447e+18
200.17.202.35;54113;1745543994435654374;1745543994443632384;862252;11;100001952.32424012;117923.08979618255;730952970;1.745543994544106e+18
200.17.202.35;54113;1745543994535802419;1745543994543719424;862253;11;100010461.09181611;114639.54839255247;751890026;1.7455439946441884e+18
200.17.202.35;54113;1745543994635796942;1745543994643619584;862254;11;99999430.9826345;114205.70273490847;754747195;1.7455439947440758e+18
200.17.202.35;54113;1745543994735786086;1745543994743788544;862255;11;100016383.88437106;119738.03419796766;719875974;1.745543994844284e+18
200.17.202.35;54113;1745543994835826101;1745543994843720448;862256;11;100007935.89593396;116212.21921527661;741717483;1.7455439949441933e+18
200.17.202.35;54113;1745543994935606113;1745543994943596544;862257;11;99994751.90634055;117774.98688714454;731876418;1.7455439950440625e+18
200.17.202.35;54113;1745543995035659217;1745543995043528704;862258;11;99988492.7157065;112256.67883248552;767854858;1.7455439951439662e+18
200.17.202.35;54113;1745543995135612100;1745543995143784704;862259;11;100015243.44413584;127781.73937858723;674563804;1.745543995244311e+18
200.17.202.35;54113;1745543995235614574;1745543995243720960;862260;11;100007344.69972226;122902.30985431297;701345947;1.74554399534422e+18
200.17.202.35;54113;1745543995335600281;1745543995343769856;862261;11;100011499.82975003;114767.20889665566;751060675;1.7455439954442404e+18
200.17.202.35;54113;1745543995435625465;1745543995443614464;862262;11;99994810.64677502;119979.67098199321;718432027;1.745543995544089e+18
200.17.202.35;54113;1745543995535612213;1745543995543597056;862263;11;99993588.78209752;109203.56856129611;789327125;1.7455439956440274e+18
200.17.202.35;54113;1745543995635615856;1745543995643737856;862264;11;100008309.90388776;113004.33349541466;762779943;1.7455439957441981e+18
200.17.202.35;54113;1745543995735619814;1745543995743750912;862265;11;100008784.51349898;102178.50975709684;843597541;1.7455439958441684e+18
200.17.202.35;54113;1745543995835826959;1745543995843864832;862266;11;100019298.06214908;102474.20743148947;841164251;1.7455439959442941e+18
200.17.202.35;54113;1745543995935636085;1745543995943626752;862267;11;99993560.25593418;117964.59290324828;730708587;1.7455439960440922e+18
200.17.202.35;54113;1745543996035800744;1745543996043700480;862268;11;100001577.03034076;114184.90801950557;754896973;1.7455439961441587e+18
200.17.202.35;54113;1745543996135625948;1745543996143607808;862269;11;99992152.12730668;112191.32025163111;768312040;1.7455439962440486e+18
200.17.202.35;54113;1745543996235622142;1745543996243505664;862270;11;99982722.51457602;110401.80095713648;780766637;1.74554399634393e+18
200.17.202.35;54113;1745543996335606971;1745543996343500288;862271;11;99983912.66311842;100551.76940382105;857251383;1.7455439964438863e+18
200.17.202.35;54113;1745543996435817446;1745543996443670784;862272;11;100002570.99680658;109154.92615159674;789687160;1.74554399654411e+18
200.17.202.35;54113;1745543996535657835;1745543996543643392;862273;11;99999574.69712591;101235.73321709475;851461648;1.745543996644048e+18
200.17.202.35;54113;1745543996635656658;1745543996643616000;862274;11;99996878.02741332;93808.82960797646;918873471;1.7455439967439882e+18
200.17.202.35;54113;1745543996735652152;1745543996743559936;862275;11;99991583.82467198;89722.14938851117;960727603;1.7455439968439104e+18
200.17.202.35;54113;1745543996835784067;1745543996843857408;862276;11;100022172.64220479;111338.75198246168;774201650;1.7455439969443249e+18
