CLIENT_IP;CLIENT_PORT;CLIENT_SENT_AT_NS;SERVER_RECEIVED_AT_NS;SEQUENCE_NUMBER;HOPS;INTERVAL;DELAY;VARIATION;TIMEOUT
200.17.202.34;60920;1745023477577942654;1745023477578298624;860389;0;99890688;99992559.0763264;29931.671151876093;100112285.7609339
200.17.202.34;60920;1745023477677963611;1745023477678406912;860390;0;100108288;100004131.96869376;37354.107167312184;100153548.397363
200.17.202.34;60920;1745023477777954463;1745023477778347776;860391;0;99940864;99997805.1718244;39312.81363302053;100155056.42635648
200.17.202.34;60920;1745023477877944208;1745023477878318080;860392;0;99970304;99995055.05464196;37856.637733914686;100146481.60557762
200.17.202.34;60920;1745023477977959075;1745023477978348800;860393;0;100030720;99998621.54917777;37280.81904274663;100147744.82534875
200.17.202.34;60920;1745023478077956913;1745023478078365696;860394;0;100016896;100000448.99425998;35197.43771247364;100141238.74510987
200.17.202.34;60920;1745023478177985200;1745023478178384384;860395;0;100018688;100002272.89483398;33319.204457828084;100135549.71266529
200.17.202.34;60920;1745023478277962086;1745023478278332928;860396;0;99948544;99996900.00535059;34822.88454710425;100136191.543539
200.17.202.34;60920;1745023478377968911;1745023478378407680;860397;0;100074752;100004685.20481554;38347.27561084015;100158074.3072589
200.17.202.34;60920;1745023478477972238;1745023478478398976;860398;0;99991296;100003346.28433397;35717.57648315355;100146216.59026659
200.17.202.34;60920;1745023478577983033;1745023478578428416;860399;0;100029440;100005955.65590058;34494.25324477993;100143932.6688797
200.17.202.34;60920;1745023478677944969;1745023478678330880;860400;0;99902464;99995606.49031053;40359.07695135542;100157042.79811595
200.17.202.34;60920;1745023478777971808;1745023478778428928;860401;0;100098048;100005850.64127947;45542.90512827249;100188022.26179257
200.17.202.34;60920;1745023478877935443;1745023478878300928;860402;0;99872000;99992465.57715152;53035.172330597445;100204606.26647392
200.17.202.34;60920;1745023478977970740;1745023478978383616;860403;0;100082688;100001487.81943637;55851.67315390057;100224894.51205197
200.17.202.34;60920;1745023479077966417;1745023479078395392;860404;0;100011776;100002516.63749273;51192.4420892374;100207286.40584968
200.17.202.34;60920;1745023479177940020;1745023479178318848;860405;0;99923456;99994610.57374345;53188.65525465843;100207365.19476208
200.17.202.34;60920;1745023479277936788;1745023479278439680;860406;0;100120832;100007232.7163691;59229.71809228185;100244151.58873823
200.17.202.34;60920;1745023479377942590;1745023479378377216;860407;0;99937536;100000263.0447322;59579.45075627348;100238580.8477573
200.17.202.34;60920;1745023479477962230;1745023479478402560;860408;0;100025344;100002771.14025898;55878.79165474786;100226286.30687797
200.17.202.34;60920;1745023479577969708;1745023479578399232;860409;0;99996672;100002161.2262331;50839.83511258257;100205520.56668343
200.17.202.34;60920;1745023479677937194;1745023479678290688;860410;0;99891456;99991090.70360978;55719.32196230226;100213967.99145898
200.17.202.34;60920;1745023479777970221;1745023479778436864;860411;0;100146176;100006599.2332488;64105.06644119203;100263019.49901357
200.17.202.34;60920;1745023479877965425;1745023479878384640;860412;0;99947776;100000716.90992391;62988.650789463936;100252671.51308177
200.17.202.34;60920;1745023479977971664;1745023479978311680;860413;0;99927040;99993349.21893153;63320.70760367014;100246632.04934621
200.17.202.34;60920;1745023480077962322;1745023480078376960;860414;0;100065280;100000542.29703838;63462.40713946549;100254391.92559624
200.17.202.34;60920;1745023480177968849;1745023480178367232;860415;0;99990272;99999515.26733455;58040.493158974;100231677.23997045
200.17.202.34;60920;1745023480277942009;1745023480278381568;860416;0;100014336;100000997.34060109;53570.30978296794;100215278.57973295
200.17.202.34;60920;1745023480377949956;1745023480378376960;860417;0;99995392;100000436.80654098;48717.75945876924;100195307.84437606
200.17.202.34;60920;1745023480477963028;1745023480478409472;860418;0;100032512;100003644.32588689;46732.75092420328;100190575.3295837
200.17.202.34;60920;1745023480577967415;1745023480578399744;860419;0;99990272;100002307.09329821;43262.98516160413;100175359.03394462
200.17.202.34;60920;1745023480677955690;1745023480678483968;860420;0;100084224;100010498.7839684;46309.208248603325;100195735.61696282
200.17.202.34;60920;1745023480777959907;1745023480778375936;860421;0;99891968;99998645.70557156;52346.0579808992;100208029.93749516
200.17.202.34;60920;1745023480877957650;1745023480878375936;860422;0;100000000;99998781.13501441;47233.3386813678;100187714.48973988
200.17.202.34;60920;1745023480977960221;1745023480978425856;860423;0;100049920;100003895.02151297;47112.502661933984;100192345.0321607
200.17.202.34;60920;1745023481077967890;1745023481078411264;860424;0;99985408;100002046.31936167;44065.08433190777;100178306.6566893
200.17.202.34;60920;1745023481177964217;1745023481178388224;860425;0;99976960;99999537.68742551;41916.3446412679;100167203.06599058
200.17.202.34;60920;1745023481277973494;1745023481278405376;860426;0;100017152;100001299.11868297;39309.998308844544;100158539.11191835
200.17.202.34;60920;1745023481377953774;1745023481378401792;860427;0;99996416;100000810.80681467;35818.47915942715;100144084.72345237
200.17.202.34;60920;1745023481477970546;1745023481478430976;860428;0;100029184;100003648.12613322;34790.2186301626;100142809.00065386
200.17.202.34;60920;1745023481577962293;1745023481578388736;860429;0;99957760;99999059.3135199;35441.12811913584;100140823.82599644
200.17.202.34;60920;1745023481677975503;1745023481678435072;860430;0;100046336;100003786.9821679;36151.9170904323;100148394.65052962
200.17.202.34;60920;1745023481777968562;1745023481778502912;860431;0;100067840;100010192.28395112;38301.49698627721;100163398.27189623
200.17.202.34;60920;1745023481877976928;1745023481878425856;860432;0;99922944;100001467.45555602;42323.692843251505;100170762.22692902
200.17.202.34;60920;1745023481977969177;1745023481978456832;860433;0;100030976;100004418.31000042;40747.0925588844;100167406.68023595
200.17.202.34;60920;1745023482077965970;1745023482078439680;860434;0;99982848;100002261.27900037;38613.71120303313;100156716.12381251
200.17.202.34;60920;1745023482177938747;1745023482178360832;860435;0;99921152;99994150.35110034;42052.17519276387;100162359.05187139
200.17.202.34;60920;1745023482277964999;1745023482278462464;860436;0;100101632;100004898.51599032;47520.3060744558;100194979.74028814
200.17.202.34;60920;1745023482377957245;1745023482378409984;860437;0;99947520;99999160.6643913;47932.341906139634;100190890.03201586
200.17.202.34;60920;1745023482477948218;1745023482478430720;860438;0;100020736;100001318.19795217;45080.887920309055;100181641.7496334
200.17.202.34;60920;1745023482577957959;1745023482578412032;860439;0;99981312;99999317.57815695;42373.35694397296;100168811.00593284
200.17.202.34;60920;1745023482677974282;1745023482678446080;860440;0;100034048;100002790.62034126;41261.75921545004;100167837.65720306
200.17.202.34;60920;1745023482777959768;1745023482778424320;860441;0;99978240;100000335.55830713;39345.13912461766;100157716.1148056
200.17.202.34;60920;1745023482877955092;1745023482878417408;860442;0;99993088;99999610.8024764;36062.9054597965;100143862.42431559
200.17.202.34;60920;1745023482977942947;1745023482978437120;860443;0;100019712;100001620.92222877;34265.722690940005;100138683.81299253
200.17.202.34;60920;1745023483077969013;1745023483078443264;860444;0;100006144;100002073.2300059;31246.227421255502;100127058.13969092
200.17.202.34;60920;1745023483178269165;1745023483178684160;860445;0;100240896;100025955.5070053;49615.65397859954;100224418.12291971
200.17.202.34;60920;1745023483277964146;1745023483278429440;860446;0;99745280;99997887.95630477;69914.88421121697;100277547.49314964
200.17.202.34;60920;1745023483377960276;1745023483378372864;860447;0;99943424;99992441.56067431;67825.15185752625;100263742.16810441
200.17.202.34;60920;1745023483477967906;1745023483478416384;860448;0;100043520;99997549.40460688;65639.69621108574;100260108.18945122
200.17.202.34;60920;1745023483577965852;1745023483578420224;860449;0;100003840;99998178.4641462;59641.88017535748;100236745.98484762
200.17.202.34;60920;1745023483677960808;1745023483678441728;860450;0;100021504;100000511.01773159;55776.99038466253;100223618.97927025
200.17.202.34;60920;1745023483777956210;1745023483778376704;860451;0;99934976;99993957.51595843;56097.442942039124;100218347.28772658
200.17.202.34;60920;1745023483877950797;1745023483878353408;860452;0;99976704;99992232.1643626;52040.51508409466;100200394.22469898
200.17.202.34;60920;1745023483977961857;1745023483978358016;860453;0;100004608;99993469.74792634;47950.28878305124;100185270.90305854
200.17.202.34;60920;1745023484077939161;1745023484078407424;860454;0;100049408;99999063.5731337;48189.70259137542;100191822.3834992
200.17.202.34;60920;1745023484177936301;1745023484178370304;860455;0;99962880;99995445.21582034;46627.25391427211;100181954.23147742
200.17.202.34;60920;1745023484277943449;1745023484278415872;860456;0;100045568;100000457.4942383;46475.579099014685;100186359.81063436
200.17.202.34;60920;1745023484377972026;1745023484378491904;860457;0;100076032;100008014.94481447;48629.72670766588;100202533.85164514
200.17.202.34;60920;1745023484477928831;1745023484478372864;860458;0;99880960;99995309.45033303;55201.699070202194;100216116.24661385
200.17.202.34;60920;1745023484577982168;1745023484578476800;860459;0;100103936;100006172.10529973;59457.91863320937;100244003.77983256
200.17.202.34;60920;1745023484677937803;1745023484678481408;860460;0;100004608;100006015.69476976;53652.89624686394;100220627.27975722
200.17.202.34;60920;1745023484777979790;1745023484778528256;860461;0;100046848;100010098.92529278;51962.51409290004;100217948.98166437
200.17.202.34;60920;1745023484877980738;1745023484878505984;860462;0;99977728;100006861.8327635;49679.64595995934;100205580.41660333
200.17.202.34;60920;1745023484977933504;1745023484978484992;860463;0;99979008;100004076.44948715;47218.52631267838;100192950.55473787
200.17.202.34;60920;1745023485077960096;1745023485078501888;860464;0;100016896;100005358.40453844;43650.43322756678;100179960.1374487
200.17.202.34;60920;1745023485177960213;1745023485178454272;860465;0;99952384;100000060.9640846;44053.08631326965;100176273.30933768
200.17.202.34;60920;1745023485277976791;1745023485278458112;860466;0;100003840;100000438.86767614;39987.89091432879;100160390.43133345
200.17.202.34;60920;1745023485377949227;1745023485378449408;860467;0;99991296;99999524.58090852;36811.95991374811;100146772.42056352
200.17.202.34;60920;1745023485477975204;1745023485478480128;860468;0;100030720;100002644.12281767;35938.35164060677;100146397.5293801
200.17.202.34;60920;1745023485577953717;1745023485578394624;860469;0;99914496;99993829.3105359;40277.847530135376;100154940.70065643
200.17.202.34;60920;1745023485677964284;1745023485678326272;860470;0;99931648;99987611.1794823;41846.38072535145;100154996.7023837
200.17.202.34;60920;1745023485777959082;1745023485778355712;860471;0;100029440;99991794.06153406;41426.33649941011;100157499.40753171
200.17.202.34;60920;1745023485877961569;1745023485878323200;860472;0;99967488;99989363.45538065;39471.24838753393;100147248.44893079
200.17.202.34;60920;1745023485977984405;1745023485978386688;860473;0;100063488;99996775.90984258;42195.33256452248;100165557.24010067
200.17.202.34;60920;1745023486077956079;1745023486078285568;860474;0;99898880;99986986.31885833;46786.43119390278;100174132.04363394
200.17.202.34;60920;1745023486177983518;1745023486178340352;860475;0;100054784;99993766.0869725;48209.57937726202;100186604.40448156
200.17.202.34;60920;1745023486277975987;1745023486278333184;860476;0;99992832;99993672.67827526;43472.68926706156;100167563.4353435
200.17.202.34;60920;1745023486377989003;1745023486378370560;860477;0;100037376;99998043.01044773;43058.71929558284;100170277.88763006
200.17.202.34;60920;1745023486477975579;1745023486478457344;860478;0;100086784;100006917.10940295;46739.5364257291;100193875.25510587
200.17.202.34;60920;1745023486577972650;1745023486578391040;860479;0;99933696;99999594.99846266;48655.482629422404;100194216.92898035
200.17.202.34;60920;1745023486677975118;1745023486678420992;860480;0;100029952;100002630.6986164;46522.06450484013;100188718.95663576
200.17.202.34;60920;1745023486777972154;1745023486778389760;860481;0;99968768;99999244.42875476;44917.5009298323;100178914.43247409
200.17.202.34;60920;1745023486877935241;1745023486878335232;860482;0;99945472;99993867.18587929;45265.269424778075;100174928.2635784
200.17.202.34;60920;1745023486977952944;1745023486978324736;860483;0;99989504;99993430.86729138;41131.42921143786;100157956.58413713
200.17.202.34;60920;1745023487077947889;1745023487078341632;860484;0;100016896;99995777.38056223;39130.148234070984;100152297.97349851
200.17.202.34;60920;1745023487177963685;1745023487178393856;860485;0;100052224;100001422.04250601;40297.32916006296;100162611.35914627
200.17.202.34;60920;1745023487277977652;1745023487278386688;860486;0;99992832;100000563.03825541;37040.70006959751;100148725.8385338
200.17.202.34;60920;1745023487377941338;1745023487378339840;860487;0;99953152;99995821.93442987;37603.62350562466;100146236.42845237
200.17.202.34;60920;1745023487477984315;1745023487478442240;860488;0;100102400;100006479.74098688;43435.28705637383;100180220.88921238
200.17.202.34;60920;1745023487577976128;1745023487578421760;860489;0;99979520;100003783.7668882;41518.13503955657;100169856.30704643
200.17.202.34;60920;1745023487677974444;1745023487678455040;860490;0;100033280;100006733.39019938;40020.9825156631;100166817.32026203
200.17.202.34;60920;1745023487777966987;1745023487778418944;860491;0;99963904;100002450.45117944;39873.52938204127;100161944.56870762
200.17.202.34;60920;1745023487877969876;1745023487878379776;860492;0;99960832;99998288.6060615;39631.83704998747;100156815.95426145
200.17.202.34;60920;1745023487977964842;1745023487978353152;860493;0;99973376;99995797.34545535;37910.78789052358;100147440.49701744
200.17.202.34;60920;1745023488077983389;1745023488078394624;860494;0;100041472;100000364.81090982;38230.42801048896;100153286.52295178
200.17.202.34;60920;1745023488177958720;1745023488178385408;860495;0;99990784;99999406.72981885;35269.65819132514;100140485.36258414
200.17.202.34;60920;1745023488277976588;1745023488278416128;860496;0;100030720;100002538.05683696;34560.88668849636;100140781.60359095
200.17.202.34;60920;1745023488377953544;1745023488378366208;860497;0;99950080;99997292.25115328;35826.02313497426;100140596.34369317
200.17.202.34;60920;1745023488477980572;1745023488478419200;860498;0;100052992;100002862.22603795;37256.398217681904;100151887.81890868
200.17.202.34;60920;1745023488577960423;1745023488578421504;860499;0;100002304;100002806.40343416;33580.99873932945;100137130.39839147
200.17.202.34;60920;1745023488677967386;1745023488678422272;860500;0;100000768;100002602.56309074;30406.35517447067;100124227.98378862
200.17.202.34;60920;1745023488777975735;1745023488778408960;860501;0;99986688;100001011.10678166;28798.030335189756;100116203.22812241
200.17.202.34;60920;1745023488877975911;1745023488878393856;860502;0;99984896;99999399.59610349;27368.58691201972;100108873.94375157
200.17.202.34;60920;1745023488977949217;1745023488978370560;860503;0;99976704;99997130.03649315;26674.331870132988;100103827.36397368
200.17.202.34;60920;1745023489077961755;1745023489078311424;860504;0;99940864;99991503.43284385;29070.841967504595;100107786.80071387
200.17.202.34;60920;1745023489177958927;1745023489178291712;860505;0;99980288;99990381.88955946;27173.1467267004;100099074.47646627
200.17.202.34;60920;1745023489277956844;1745023489278284288;860506;0;99992576;99990601.30060351;24653.301993679466;100089214.50857823
200.17.202.34;60920;1745023489377964521;1745023489378299904;860507;0;100015616;99993102.77054316;24439.294739995716;100090859.94950314
