sequence_number,time_taken_to_correct_ms
2405,0.022571
2406,0.010857
2409,0.00035
2410,0.030177
2412,0.006453
2413,0.011553
2415,0.007077
2417,0.020752
2420,0.159478
2422,0.141999
2425,0.018488
2426,0.082477
2428,0.066497
2431,0.015512
2433,0.01166
2434,0.017634
2435,0.005187
2437,0.193647
2440,0.005721
2443,0.005841
2446,0.028495
2448,0.012955
2449,0.005263
2450,0.035792
2452,0.05982
2454,0.229901
2457,0.236791
2462,0.101817
2465,0.005845
2466,0.005648
2467,0.02831
2469,0.013753
2471,0.002984
2473,0.003892
2475,0.010298
2477,0.035629
2478,0.059491
2481,0.001026
2482,0.001586
2483,0.011016
2485,0.057391
2487,0.028456
2490,0.204478
2492,0.042187
2494,0.104648
2497,0.013968
2498,0.044915
2502,0.018439
2504,0.046175
2506,0.018822
2508,0.030324
2512,0.026236
2515,0.009916
2516,0.011749
2517,0.115168
2521,0.011519
2522,0.029523
2524,0.065035
2526,0.008528
2529,0.032914
2531,0.033156
2534,0.016663
2535,0.00086
2536,0.002109
2538,0.011478
2539,0.030009
2540,0.036459
2541,0.053531
2543,0.018338
2545,0.013938
2548,0.063003
2552,0.027209
2556,0.007724
2557,0.034073
2561,0.040158
2562,0.014005
2564,0.021669
2566,0.022359
2568,0.002829
2570,0.00213
2571,4.887387
2574,0.007199
2576,0.007652
2577,0.59144
2579,0.00769
2581,0.023353
2582,0.050914
2584,0.02823
2587,0.032606
2589,0.004541
2591,0.029747
2593,0.020272
2594,0.102133
2596,0.03031
2600,0.049987
2602,0.002455
2603,0.06934
2606,0.006973
2607,0.013993
2609,0.018434
2610,0.002522
2612,0.001463
2613,0.004376
2615,0.017098
2616,0.001483
2620,0.009428
2621,0.005424
2623,0.058125
2624,0.251657
2628,0.001339
2629,0.03795
2631,0.031836
2633,0.051019
2635,0.00694
2638,0.043907
2641,0.010353
2643,0.007303
2644,0.004771
2645,0.010646
2647,0.001291
2648,0.040516
2650,0.04446
2652,0.023161
2653,0.03194
2655,0.021619
2657,0.153774
2658,1.627457
2660,0.010698
2663,0.004541
2665,0.028233
2668,0.008737
2670,0.026177
2673,0.030194
2676,0.008829
2678,0.018494
2680,0.078472
2682,0.000477
2684,0.010168
2685,0.081635
2687,0.024506
2689,0.021849
2692,0.040653
2694,0.029171
2695,0.038657
2698,0.000735
2699,0.00811
2702,0.004602
2703,0.124111
2705,0.001356
2707,0.012819
2710,0.012983
2713,0.037263
2714,0.02908
2716,0.031114
2718,0.011319
2719,0.007714
2720,0.033832
2721,0.031444
2723,0.004274
2724,0.06433
2726,0.012634
2728,0.034207
2729,0.057508
2733,0.023783
2734,0.10357
2735,0.026268
2737,0.013154
2738,0.017678
2741,0.015907
2743,0.019901
2744,0.163304
2746,0.064472
2751,0.25535
2753,0.013604
2755,0.074614
2756,0.041955
2760,0.17753
2762,0.397272
2765,0.015091
2766,0.002143
2768,0.006475
2769,0.01844
2773,0.034688
2775,0.004014
2776,0.002705
2778,0.003301
2779,0.013674
2780,0.018517
2785,0.058737
2788,0.053514
2790,0.066895
2792,0.008818
2794,0.036519
2796,0.025315
2798,0.000833
2799,0.013676
2801,0.020125
2803,0.015039
2805,0.034603
2809,0.10125
2811,0.016161
2813,0.031084
2815,0.005311
2816,0.000369
2817,0.001946
2819,0.017196
2820,0.040862
2823,0.07646
2825,0.019014
2826,0.004111
2828,0.083851
2830,0.024574
2831,0.008222
2833,0.016896
2837,0.043113
2838,0.012924
2839,0.016834
2841,0.027767
2845,0.040057
2847,0.006783
2850,0.016888
2851,0.018577
2852,0.005337
2854,0.001041
2855,0.011079
2857,0.014719
2858,0.155987
2860,0.002941
2863,0.014891
2866,0.02505
2869,0.011277
2870,0.112024
2876,0.060102
2879,0.002829
2880,0.006253
2882,0.042156
2884,0.01937
2885,0.022668
2887,0.035625
2891,0.197523
2893,0.041278
2897,0.016374
2899,0.033355
2900,0.008186
2902,0.031158
2905,0.048766
2907,0.016904
2909,0.015225
2910,0.023577
2912,0.001297
2913,0.024837
2915,0.000284
2917,0.144864
2920,0.00755
2921,0.012589
2924,0.03307
2928,0.034746
2931,0.002467
2932,0.032325
2936,0.015289
2938,0.006217
2940,0.107236
2942,0.014757
2943,1.233152
2945,0.026568
2948,0.039083
2949,0.016098
2951,0.0008
2953,0.001046
2954,0.011395
2955,0.008804
2956,0.005589
2960,0.015081
2961,0.083413
2963,0.012667
2966,0.048203
2967,0.009159
2969,0.668499
2971,0.012768
2974,0.058418
2977,0.016964
2978,0.067794
2980,0.024644
2983,0.009718
2984,0.01133
2985,0.002438
2988,0.431934
2991,0.084764
2994,0.036664
2996,0.085835
3001,0.01229
3003,0.00335
3005,0.006441
3006,0.002756
3008,0.004487
3009,0.082963
3011,0.791027
3014,0.021667
3015,0.005032
3016,0.00171
3018,0.070385
3020,0.003047
3022,0.012212
